transaction_id,transaction_date,customer_id,merchant_id,merchant_category,transaction_amount,city,state,payment_method,card_type,customer_age,customer_income,transaction_hour,is_international,is_weekend,previous_transaction_amount,distance_from_home_km,ground_truth_unusual
TXN0013302,2026-01-29 12:23:37,CUST000520,MERCH00138,Fashion,137.02,Denver,CO,Contactless (Tap),Platinum,59,72753.99,8,0,0,91.64,1.86,0
TXN0013303,2025-11-28 12:37:59,CUST001077,MERCH00109,Healthcare,26.65,Dallas,TX,Swipe,Platinum,43,68746.61,21,0,0,43.98,9.8,0
TXN0013304,2026-05-27 22:45:23,CUST001422,MERCH00048,Fashion,62.4,Portland,OR,Swipe,Business Green,18,15000.0,15,0,0,78.78,32.62,0
TXN0013305,2026-04-17 04:46:01,CUST001223,MERCH00126,Fuel,47.42,Atlanta,GA,Contactless (Tap),Gold,40,54884.76,13,1,0,63.45,2774.92,0
TXN0013306,2025-12-12 20:57:22,CUST000391,MERCH00214,Grocery,86.96,Miami,FL,Contactless (Tap),Platinum,44,65196.34,6,0,0,110.83,8.98,0
TXN0013307,2026-03-12 17:47:27,CUST000771,MERCH00128,Utilities,302.78,Denver,CO,Chip,Business Green,71,89594.54,17,0,0,264.35,13.46,0
TXN0013308,2025-12-22 11:34:54,CUST000913,MERCH00389,Electronics,120.48,Boston,MA,Online,Green,70,72218.42,13,0,0,128.5,12.28,0
TXN0013309,2026-02-23 02:34:51,CUST001196,MERCH00198,Electronics,448.59,,CO,Contactless (Tap),Gold,23,37123.86,10,0,0,242.96,3.83,0
TXN0013310,2026-03-30 22:32:51,CUST000086,MERCH00202,Travel,231.58,Atlanta,GA,Online,Gold,27,24320.07,21,1,0,189.57,6980.13,0
TXN0013311,2026-01-11 13:43:59,CUST000558,MERCH00192,Electronics,73.73,San Diego,CA,Swipe,Green,68,95317.85,9,0,1,80.06,6.87,0
TXN0013312,2026-02-23 06:35:39,CUST000858,MERCH00107,Online Retail,23.88,Charlotte,NC,Contactless (Tap),Platinum,70,98585.17,15,0,0,37.56,1.48,0
TXN0013313,2026-03-28 07:23:54,CUST001210,MERCH00194,Electronics,264.48,Portland,OR,Online,Green,55,100955.93,19,0,1,192.75,4.31,0
TXN0013314,2026-06-26 08:19:31,CUST001180,MERCH00327,Home & Furniture,46.6,Detroit,MI,Chip,Green,71,92714.14,20,0,0,35.73,26.64,0
TXN0013315,2026-01-19 10:10:30,CUST000666,MERCH00238,Healthcare,46.94,Portland,OR,Online,Platinum,65,98799.14,20,1,0,65.34,3726.81,0
TXN0013316,2025-09-08 08:02:06,CUST001154,MERCH00132,Healthcare,341.52,San Diego,CA,Online,Business Platinum,65,82970.16,21,0,0,357.65,38.25,0
TXN0013317,2026-02-10 11:15:24,CUST000843,MERCH00357,Travel,188.8,Atlanta,GA,Online,Business Green,45,81956.65,8,0,0,276.46,7.94,0
TXN0013318,2026-04-03 21:58:58,CUST001105,MERCH00083,Grocery,85.46,Seattle,WA,Chip,Platinum,27,42678.46,22,0,0,55.7,0.97,0
TXN0013319,2025-09-29 21:18:08,CUST001408,MERCH00284,Education,110.47,Dallas,TX,Online,Platinum,58,106433.57,1,0,0,92.83,6.43,0
TXN0013320,2026-07-26 16:59:53,CUST000295,MERCH00222,Restaurants,13.91,Dallas,TX,Chip,Green,69,98437.21,10,0,1,9.05,17.69,0
TXN0013321,2026-01-13 04:41:11,CUST000269,MERCH00106,Travel,234.32,San Antonio,TX,Chip,Green,34,36423.83,7,0,0,251.27,63.1,0
TXN0013322,2026-01-07 14:13:57,CUST000645,MERCH00294,Fuel,17.19,Boston,MA,Chip,Green,58,104630.75,22,0,0,19.06,17.76,0
TXN0013323,2026-07-08 02:28:29,CUST000535,MERCH00066,Utilities,254.58,Phoenix,AZ,Chip,Green,70,94286.97,13,0,0,230.06,3.42,0
TXN0013324,2025-09-06 12:17:22,CUST001402,MERCH00195,Healthcare,328.01,Portland,OR,Online,Gold,26,32406.9,11,0,1,185.19,3.71,0
TXN0013325,2026-01-05 18:25:35,CUST001400,MERCH00188,Fuel,116.25,Boston,MA,Chip,Business Green,45,72361.34,9,0,0,138.36,21.15,0
TXN0013326,2026-01-25 13:26:15,CUST000088,MERCH00047,Restaurants,56.18,Boston,MA,Contactless (Tap),Business Green,31,32179.78,9,0,1,35.48,14.59,0
TXN0013327,2026-06-12 09:15:33,CUST000925,MERCH00362,Utilities,46.23,Houston,TX,Online,Gold,63,81668.92,16,1,0,73.09,2206.5,0
TXN0013328,2026-07-06 06:02:08,CUST000111,MERCH00359,Fashion,90.02,Atlanta,GA,Swipe,Platinum,18,32461.72,5,0,0,46.7,5.27,0
TXN0013329,2025-10-20 21:27:20,CUST000584,MERCH00025,Travel,666.65,Houston,TX,Contactless (Tap),Platinum,27,31960.32,16,0,0,940.31,33.51,0
TXN0013330,2025-09-30 13:34:34,CUST001178,MERCH00066,Utilities,108.43,Phoenix,AZ,Swipe,Gold,32,27617.81,19,0,0,58.91,8.48,0
TXN0013331,2026-01-22 07:12:24,CUST001487,MERCH00335,Fuel,38.26,San Antonio,TX,Swipe,Green,30,44489.75,16,0,0,46.11,2.51,0
TXN0013332,2026-01-12 22:05:12,CUST000769,MERCH00067,Fashion,15.34,Detroit,MI,Contactless (Tap),Gold,36,67725.68,20,0,0,24.81,19.69,0
TXN0013333,2025-10-14 09:19:09,CUST001180,MERCH00197,Grocery,26.55,Denver,CO,Chip,Green,71,92714.14,10,0,0,24.49,1.7,0
TXN0013334,2026-02-18 10:19:24,CUST001342,MERCH00246,Fuel,11.13,San Diego,CA,Swipe,Platinum,53,90559.52,7,0,0,6.84,13.13,0
TXN0013335,2026-04-16 01:55:55,CUST000238,MERCH00296,Home & Furniture,312.35,San Diego,CA,Chip,Gold,56,86879.93,18,0,0,373.96,3.91,0
TXN0013336,2026-05-20 08:10:29,CUST000334,MERCH00100,Entertainment,54.36,Los Angeles,CA,Contactless (Tap),Gold,20,36290.11,20,0,0,33.59,17.32,0
TXN0013337,2026-02-09 13:37:41,CUST000106,MERCH00178,Entertainment,59.02,Miami,FL,Online,Green,62,113349.38,14,0,0,79.66,1.15,0
TXN0013338,2025-10-26 23:27:56,CUST000382,MERCH00115,Travel,489.91,San Antonio,TX,Swipe,Green,39,73403.92,20,1,1,479.95,4938.13,0
TXN0013339,2025-12-30 10:23:31,CUST000689,MERCH00168,Healthcare,15.27,Boston,MA,Contactless (Tap),Gold,42,74697.55,14,0,0,33.35,14.64,0
TXN0013340,2026-08-20 01:41:43,CUST000261,MERCH00119,Fuel,17.61,Chicago,IL,Contactless (Tap),Platinum,49,95140.56,9,0,0,12.65,11.25,0
TXN0013341,2026-04-14 05:17:28,CUST001317,MERCH00165,Travel,554.16,Las Vegas,NV,Swipe,Green,69,79940.12,14,0,0,430.55,29.73,0
TXN0013342,2026-07-02 11:37:31,CUST001359,MERCH00219,Utilities,122.34,Boston,MA,Chip,Business Green,68,,10,0,0,115.3,0.77,0
TXN0013343,2026-08-04 17:36:12,CUST000655,MERCH00197,Grocery,14.01,Denver,CO,Contactless (Tap),Green,42,60885.85,14,0,0,7.21,5.48,0
TXN0013344,2025-09-22 19:08:49,CUST000820,MERCH00318,Healthcare,301.43,Dallas,TX,Online,Green,31,43604.37,8,0,0,416.95,0.39,0
TXN0013345,2026-01-18 01:55:45,CUST000709,MERCH00237,Entertainment,52.98,San Diego,CA,Chip,Platinum,22,15737.19,9,0,1,47.68,71.39,0
TXN0013346,2025-09-10 09:35:55,CUST000476,MERCH00169,Fuel,52.24,Dallas,TX,Chip,Green,31,56814.07,21,0,0,64.58,8.55,0
TXN0013347,2025-11-27 20:05:34,CUST001249,MERCH00076,Education,178.08,Seattle,WA,Online,Platinum,70,99256.61,8,0,0,140.83,22.36,0
TXN0013348,2026-05-23 09:41:13,CUST000907,MERCH00287,Electronics,129.12,Dallas,TX,Contactless (Tap),Green,34,63331.18,10,0,1,92.45,0.53,0
TXN0013349,2026-02-05 00:33:51,CUST000555,MERCH00033,Electronics,325.04,Houston,TX,Chip,Platinum,29,34775.84,23,0,0,310.2,9.57,0
TXN0013350,2025-09-30 09:26:18,CUST001478,MERCH00299,Fuel,67.83,New York,NY,Online,Business Green,37,59810.65,16,0,0,46.13,68.84,0
TXN0013351,2025-12-18 05:06:09,CUST000663,MERCH00349,Entertainment,33.31,Las Vegas,NV,Contactless (Tap),Business Green,52,74927.98,16,0,0,17.21,12.84,0
TXN0013352,2026-02-03 22:05:39,CUST001320,MERCH00230,Grocery,57.93,Charlotte,NC,Contactless (Tap),Platinum,44,82148.72,20,0,0,39.83,25.57,0
TXN0013353,2026-07-15 15:10:16,CUST000575,MERCH00195,Healthcare,76.01,Portland,OR,Swipe,Green,43,76827.8,15,1,0,43.91,4995.29,0
TXN0013354,2025-10-12 09:43:32,CUST000642,MERCH00294,Fuel,15.67,Boston,MA,Swipe,Business Green,43,59218.38,10,0,1,22.22,6.76,0
TXN0013355,2025-11-09 20:56:01,CUST000463,MERCH00297,Education,269.18,Chicago,IL,Chip,Business Platinum,67,95231.63,13,0,1,327.61,8.5,0
TXN0013356,2026-06-17 17:01:39,CUST000855,MERCH00374,Home & Furniture,189.99,Phoenix,AZ,Contactless (Tap),Business Platinum,34,41509.76,19,0,0,224.73,19.14,0
TXN0013357,2026-03-31 09:29:40,CUST001238,MERCH00278,Grocery,71.24,Denver,CO,Contactless (Tap),Platinum,41,62394.17,21,0,0,45.29,10.82,0
TXN0013358,2025-12-13 01:28:10,CUST000585,MERCH00230,Grocery,72.56,Charlotte,NC,Contactless (Tap),Platinum,71,94405.43,11,0,1,25.61,1.83,0
TXN0013359,2025-09-15 21:54:15,CUST000943,MERCH00096,Grocery,61.5,Detroit,MI,Online,Business Platinum,71,93072.04,10,0,0,19.48,6.85,0
TXN0013360,2026-08-02 08:08:16,CUST000616,MERCH00383,Utilities,42.89,Columbus,OH,Online,Platinum,60,87890.6,12,0,1,46.34,7.73,0
TXN0013361,2026-01-03 08:54:37,CUST000158,MERCH00171,Restaurants,23.9,Miami,FL,Swipe,Gold,72,108512.17,16,0,1,21.57,7.14,0
TXN0013362,2025-12-02 18:52:12,CUST000272,MERCH00317,Electronics,652.68,Charlotte,NC,Swipe,Green,22,26175.35,11,0,0,606.99,4.98,0
TXN0013363,2025-12-13 10:00:30,CUST001262,MERCH00330,Restaurants,47.81,Philadelphia,PA,Contactless (Tap),Platinum,28,31967.38,21,0,1,11.73,11.98,0
TXN0013364,2026-04-23 19:45:40,CUST001327,MERCH00032,Electronics,190.44,Charlotte,NC,Swipe,Business Platinum,44,81404.91,22,0,0,234.4,5.49,0
TXN0013365,2025-11-07 13:44:35,CUST000670,MERCH00388,Grocery,76.95,San Antonio,TX,Chip,Green,56,109488.71,17,0,0,60.64,14.05,0
TXN0013366,2025-09-22 16:47:30,CUST000621,MERCH00045,Electronics,254.15,San Antonio,TX,Chip,Business Green,50,73168.13,22,1,0,220.36,6457.24,0
TXN0013367,2025-12-19 08:24:38,CUST000521,MERCH00072,Electronics,66.52,Phoenix,AZ,Chip,Green,47,65324.46,11,0,0,46.79,0.02,0
TXN0013368,2026-08-04 21:12:57,CUST001345,MERCH00020,Fuel,52.16,Los Angeles,CA,Contactless (Tap),Gold,69,99510.95,20,0,0,86.1,15.04,0
TXN0013369,2026-02-12 17:55:43,CUST000059,MERCH00239,Home & Furniture,329.55,Philadelphia,PA,Chip,Gold,70,75421.77,17,0,0,445.99,14.63,0
TXN0013370,2026-08-18 13:45:14,CUST001382,MERCH00199,Electronics,380.37,Phoenix,AZ,Chip,Green,57,105052.37,10,0,0,308.85,6.38,0
TXN0013371,2026-01-27 02:05:20,CUST000704,MERCH00065,Travel,296.43,Charlotte,NC,Chip,Gold,69,80400.78,11,0,0,189.59,7.48,0
TXN0013372,2026-01-08 13:04:53,CUST000648,MERCH00188,Fuel,60.91,Boston,MA,Chip,Green,70,101413.2,14,0,0,62.92,23.8,0
TXN0013373,2026-07-12 00:21:43,CUST001275,MERCH00089,Online Retail,52.6,Seattle,WA,Chip,Platinum,42,81229.44,19,0,1,44.76,21.56,0
TXN0013374,2025-12-11 11:46:57,CUST000891,MERCH00201,Fuel,23.33,Detroit,MI,Online,Platinum,43,67282.25,21,0,0,20.4,51.77,0
TXN0013375,2025-09-21 00:14:45,CUST000436,MERCH00023,Fuel,73.27,Houston,TX,Swipe,Gold,20,32757.86,17,0,1,106.67,7.98,0
TXN0013376,2026-05-24 06:46:18,CUST000146,MERCH00296,Home & Furniture,379.01,San Diego,CA,Swipe,Platinum,39,52064.71,18,0,1,487.47,3.26,0
TXN0013377,2026-03-07 01:22:08,CUST000859,MERCH00130,Education,36.76,Chicago,IL,Contactless (Tap),Business Platinum,37,56482.19,10,1,1,26.48,7317.18,0
TXN0013378,2025-09-14 02:01:00,CUST000978,MERCH00154,Education,221.35,Phoenix,AZ,Chip,Platinum,74,108546.65,18,0,1,269.5,27.31,0
TXN0013379,2025-10-17 03:48:15,CUST001376,MERCH00078,Grocery,152.05,Miami,FL,Chip,Platinum,43,48771.09,16,0,0,115.18,22.04,0
TXN0013380,2026-01-15 17:22:55,CUST000245,MERCH00190,Fuel,43.68,Portland,OR,Swipe,Gold,34,61545.81,10,0,0,51.19,3.54,0
TXN0013381,2026-06-29 19:10:29,CUST000301,MERCH00300,Education,6569.94,Charlotte,NC,Contactless (Tap),Platinum,57,90523.17,4,1,0,117.42,6161.62,1
TXN0013382,2025-12-23 10:15:01,CUST000438,MERCH00154,Education,37.31,Phoenix,AZ,Contactless (Tap),Green,63,56844.94,15,0,0,44.23,68.1,0
TXN0013383,2026-03-27 10:23:16,CUST000868,MERCH00113,Travel,332.2,San Jose,CA,Contactless (Tap),Business Green,35,34378.73,19,0,0,471.13,5.85,0
TXN0013384,2026-02-28 08:43:02,CUST000100,MERCH00339,Grocery,3.84,Detroit,MI,Chip,Platinum,35,54447.28,15,0,1,7.19,1.88,0
TXN0013385,2026-03-23 12:48:45,CUST000725,MERCH00117,Home & Furniture,47.88,San Antonio,TX,Chip,Platinum,31,48784.05,22,0,0,51.96,9.52,0
TXN0013386,2025-11-14 11:13:08,CUST000814,MERCH00005,Travel,216.0,San Antonio,TX,Chip,Platinum,37,64234.39,8,0,0,221.62,1.19,0
TXN0013387,2025-12-02 08:10:38,CUST000480,MERCH00377,Utilities,52.3,Houston,TX,Chip,Platinum,32,51706.92,15,0,0,37.48,0.75,0
TXN0013388,2025-10-26 15:34:53,CUST000415,MERCH00326,Online Retail,75.53,San Diego,CA,Swipe,Platinum,58,109609.12,4,0,1,48.36,10.92,0
TXN0013389,2025-11-08 22:22:31,CUST000165,MERCH00035,Utilities,63.98,Columbus,OH,Contactless (Tap),Gold,43,64957.76,9,0,1,23.28,4.6,0
TXN0013390,2026-04-17 10:41:21,CUST001326,MERCH00272,Grocery,48.76,Columbus,OH,Swipe,Green,54,94983.07,11,0,0,52.93,40.48,0
TXN0013391,2026-02-16 18:30:29,CUST000974,MERCH00159,Restaurants,63.84,Portland,OR,Swipe,Platinum,44,76883.19,14,0,0,80.94,11.07,0
TXN0013392,2025-10-26 01:28:36,CUST001145,MERCH00210,Travel,93.26,Atlanta,GA,Chip,Green,54,70825.71,20,0,1,62.16,14.57,0
TXN0013393,2025-11-08 10:30:01,CUST000088,MERCH00014,Electronics,816.37,Detroit,MI,Contactless (Tap),Platinum,31,32179.78,14,0,1,926.47,10.85,0
TXN0013394,2026-03-15 01:12:49,CUST001241,MERCH00025,Travel,93.59,Houston,TX,Swipe,Green,52,84912.37,15,0,1,123.13,0.06,0
TXN0013395,2026-04-16 05:55:06,CUST000573,MERCH00335,Fuel,34.63,San Antonio,TX,Contactless (Tap),Business Green,33,72132.41,22,0,0,33.02,57.22,0
TXN0013396,2026-05-26 18:53:00,CUST000814,MERCH00218,Grocery,46.41,Boston,MA,Swipe,Green,37,64234.39,19,0,0,51.62,14.46,0
TXN0013397,2026-07-01 01:08:06,CUST000179,MERCH00254,Grocery,75.53,Miami,FL,Chip,Business Platinum,62,78127.34,6,0,0,71.63,37.51,0
TXN0013398,2025-11-04 07:27:15,CUST000163,MERCH00203,Entertainment,36.45,Detroit,MI,Contactless (Tap),Gold,32,69154.87,9,0,0,33.28,23.08,0
TXN0013399,2026-08-09 15:53:09,CUST000593,MERCH00101,Restaurants,11.74,Seattle,WA,Online,Green,49,100870.87,5,0,1,17.27,34.18,0
TXN0013400,2026-02-20 10:36:04,CUST001006,MERCH00361,Healthcare,125.43,Denver,CO,Contactless (Tap),Platinum,65,98160.8,6,0,0,78.14,27.4,0
TXN0013401,2026-03-15 19:30:11,CUST001194,MERCH00229,Home & Furniture,403.18,New York,NY,Contactless (Tap),Green,61,88599.44,12,0,1,337.58,2.02,0
TXN0013402,2025-10-11 15:31:24,CUST000301,MERCH00199,Electronics,446.73,Phoenix,AZ,Chip,Platinum,57,90523.17,18,0,1,439.56,9.06,0
TXN0013403,2025-09-30 05:14:57,CUST000374,MERCH00178,Entertainment,24.59,Miami,FL,Chip,Green,20,15000.0,10,0,0,43.45,1.91,0
TXN0013404,2026-04-08 02:54:04,CUST000708,MERCH00276,Healthcare,84.08,San Diego,CA,Swipe,Green,70,,13,0,0,101.48,67.96,0
TXN0013405,2026-01-17 08:39:40,CUST000203,MERCH00312,Online Retail,82.17,Portland,OR,Chip,Business Platinum,72,,13,0,1,110.22,14.71,0
TXN0013406,2026-06-25 16:31:34,CUST000047,MERCH00130,Education,252.24,Chicago,IL,Online,Gold,68,94132.21,16,0,0,203.45,15.08,0
TXN0013407,2026-05-31 19:58:28,CUST000463,MERCH00279,Travel,120.84,Denver,CO,Contactless (Tap),Business Green,67,95231.63,21,1,1,166.72,2197.92,0
TXN0013408,2025-09-01 23:04:02,CUST000408,MERCH00288,Utilities,137.7,Philadelphia,PA,Contactless (Tap),Green,45,79324.49,23,0,0,101.93,17.32,0
TXN0013409,2026-04-10 12:14:29,CUST001218,MERCH00141,Utilities,214.19,Denver,CO,Online,Platinum,23,53386.99,16,1,0,129.0,6766.92,0
TXN0013410,2026-08-18 16:34:47,CUST000427,MERCH00013,Entertainment,44.44,Portland,OR,Contactless (Tap),Business Green,49,79940.78,15,0,0,51.37,18.21,0
TXN0013411,2026-06-27 23:07:06,CUST000930,MERCH00217,Education,161.22,San Antonio,TX,Contactless (Tap),Gold,21,41247.22,17,0,1,193.96,47.55,0
TXN0013412,2026-01-28 04:51:05,CUST000317,MERCH00186,Online Retail,5299.36,New York,NY,Contactless (Tap),Green,74,101029.6,2,1,0,82.51,3507.09,1
TXN0013413,2025-12-18 10:35:05,CUST000421,MERCH00027,Restaurants,15.42,San Antonio,TX,Chip,Platinum,70,96183.23,15,0,0,16.72,16.83,0
TXN0013414,2025-11-28 15:46:19,CUST001293,MERCH00218,Grocery,19.97,Boston,MA,Chip,Business Platinum,34,28171.91,18,0,0,5.45,0.16,0
TXN0013415,2026-04-21 09:43:29,CUST000263,MERCH00014,Electronics,260.92,Detroit,MI,Online,Business Green,49,74092.94,14,0,0,250.74,22.53,0
TXN0013416,2026-06-20 07:07:22,CUST001450,MERCH00142,Electronics,310.84,Chicago,IL,Contactless (Tap),Green,44,59773.75,23,0,1,287.35,28.7,0
TXN0013417,2026-04-23 06:00:25,CUST000166,MERCH00396,Utilities,161.26,Denver,CO,Swipe,Gold,59,88218.58,5,0,0,146.56,7.94,0
TXN0013418,2026-01-13 03:31:07,CUST000428,MERCH00325,Online Retail,67.97,Seattle,WA,Chip,Business Green,40,64153.33,13,0,0,33.5,7.88,0
TXN0013419,2026-05-01 02:55:15,CUST000397,MERCH00324,Home & Furniture,107.29,Portland,OR,Contactless (Tap),Business Platinum,45,82860.38,13,0,0,56.37,2.73,0
TXN0013420,2026-03-26 03:18:58,CUST001240,MERCH00055,Electronics,143.58,Seattle,WA,Chip,Business Platinum,72,96035.71,19,1,0,172.56,6182.98,0
TXN0013421,2025-11-29 09:56:06,CUST000796,MERCH00191,Electronics,258.07,Chicago,IL,Online,Business Green,50,90678.18,9,0,1,249.52,0.82,0
TXN0013422,2026-04-12 10:00:41,CUST000107,MERCH00285,Education,220.71,Los Angeles,CA,Contactless (Tap),Gold,58,100093.02,13,0,1,167.93,25.81,0
TXN0013423,2026-04-06 04:40:39,CUST000098,MERCH00089,Online Retail,10.34,Seattle,WA,Online,Business Green,33,,18,0,0,4.63,7.55,0
TXN0013424,2025-11-30 01:23:51,CUST001254,MERCH00045,Electronics,150.53,San Antonio,TX,Chip,Gold,29,37349.83,16,0,1,228.36,24.04,0
TXN0013425,2025-11-25 11:51:09,CUST001281,MERCH00132,Healthcare,50.16,San Diego,CA,Contactless (Tap),Gold,25,45058.86,15,0,0,48.45,6.3,0
TXN0013426,2025-12-24 05:45:07,CUST000043,MERCH00400,Home & Furniture,142.12,San Jose,CA,Online,Green,69,76234.85,13,0,0,179.9,1.71,0
TXN0013427,2026-03-11 04:00:30,CUST000242,MERCH00066,Utilities,11.37,Phoenix,AZ,Contactless (Tap),Business Green,54,90357.24,19,0,0,28.6,36.47,0
TXN0013428,2026-01-07 04:00:14,CUST000095,MERCH00279,Travel,416.61,Denver,CO,Chip,Business Platinum,74,81299.71,17,0,0,370.25,4.3,0
TXN0013429,2025-11-16 05:18:33,CUST000188,MERCH00324,Home & Furniture,240.78,Portland,OR,Swipe,Business Green,39,56134.27,21,0,1,368.88,1.19,0
TXN0013430,2025-12-11 08:32:17,CUST000385,MERCH00148,Online Retail,37.52,Atlanta,GA,Chip,Gold,55,109318.48,18,0,0,1.0,3.34,0
TXN0013431,2026-04-16 05:26:13,CUST000819,MERCH00145,Home & Furniture,427.36,Boston,MA,Online,Green,66,112323.57,8,0,0,267.66,31.65,0
TXN0013432,2025-10-06 15:15:26,CUST001424,MERCH00006,Electronics,24.32,Las Vegas,NV,Contactless (Tap),Gold,72,89826.64,16,0,0,19.33,46.55,0
TXN0013433,2026-07-07 04:34:26,CUST001191,MERCH00082,Healthcare,10.34,San Antonio,TX,Contactless (Tap),Green,43,82006.99,5,0,0,9.98,24.18,0
TXN0013434,2025-11-02 13:59:51,CUST001149,MERCH00123,Education,45.51,Chicago,IL,Chip,Platinum,39,82146.65,13,0,1,67.89,6.34,0
TXN0013435,2026-02-17 03:20:02,CUST000087,MERCH00167,Electronics,233.85,Portland,OR,Chip,Gold,53,76921.2,13,0,0,137.81,12.07,0
TXN0013436,2026-05-02 08:18:09,CUST000489,MERCH00237,Entertainment,30.52,San Diego,CA,Chip,Platinum,39,55132.46,20,0,1,55.82,9.76,0
TXN0013437,2026-07-13 02:50:52,CUST000226,MERCH00105,Education,101.21,Boston,MA,Contactless (Tap),Gold,41,79704.44,9,0,0,134.89,2.88,0
TXN0013438,2026-05-25 15:44:44,CUST000345,MERCH00290,Electronics,258.26,Philadelphia,PA,Chip,Business Platinum,53,100594.63,17,0,0,197.6,23.08,0
TXN0013439,2026-06-30 18:30:16,CUST000518,MERCH00238,Healthcare,138.82,Portland,OR,Chip,Gold,30,63304.03,9,0,0,110.73,25.23,0
TXN0013440,2026-05-02 04:41:44,CUST001055,MERCH00310,Online Retail,48.39,Miami,FL,Chip,Business Green,74,100113.42,22,0,1,11.11,3.22,0
TXN0013441,2026-03-31 10:48:24,CUST000296,MERCH00082,Healthcare,115.01,San Antonio,TX,Swipe,Platinum,58,96972.5,15,0,0,149.74,19.47,0
TXN0013442,2026-02-13 05:01:53,CUST000414,MERCH00094,Home & Furniture,146.68,Miami,FL,Online,Platinum,52,81062.62,18,0,0,135.74,10.32,0
TXN0013443,2025-11-05 23:55:25,CUST000135,MERCH00321,Travel,167.14,Charlotte,NC,Contactless (Tap),Platinum,29,45139.82,17,0,0,84.66,2.6,0
TXN0013444,2026-02-05 08:36:31,CUST000525,MERCH00343,Home & Furniture,246.37,Houston,TX,Online,Gold,36,64000.63,11,0,0,260.71,20.45,0
TXN0013445,2026-06-20 19:30:53,CUST001009,MERCH00285,Education,75.59,Los Angeles,CA,Contactless (Tap),Gold,64,86898.9,21,0,1,62.74,4.47,0
TXN0013446,2026-08-21 15:50:59,CUST000004,MERCH00297,Education,251.7,Chicago,IL,Contactless (Tap),Gold,32,68247.92,17,0,0,218.89,23.44,0
TXN0013447,2026-07-28 13:11:29,CUST000178,MERCH00361,Healthcare,173.87,Denver,CO,Contactless (Tap),Business Green,56,99697.83,15,0,0,164.27,61.24,0
TXN0013448,2026-03-09 08:40:47,CUST000746,MERCH00319,Travel,15.18,New York,NY,Online,Platinum,26,36390.0,15,0,0,10.54,5.36,0
TXN0013449,2025-10-17 10:07:03,CUST000259,MERCH00066,Utilities,326.27,Phoenix,AZ,Chip,Green,61,93195.64,21,0,0,327.34,6.08,0
TXN0013450,2025-10-06 08:55:21,CUST000652,MERCH00112,Home & Furniture,86.2,Phoenix,AZ,Chip,Gold,46,59657.97,6,0,0,59.52,12.51,0
TXN0013451,2026-02-03 09:16:48,CUST001089,MERCH00356,Home & Furniture,254.77,Columbus,OH,Swipe,Gold,20,20751.09,13,0,0,313.47,33.34,0
TXN0013452,2026-05-04 03:30:25,CUST001387,MERCH00171,Restaurants,35.7,Miami,FL,Chip,Gold,57,101501.18,20,0,0,37.01,34.41,0
TXN0013453,2026-06-15 10:50:29,CUST001041,MERCH00247,Restaurants,95.4,Seattle,WA,Chip,Green,18,29917.82,5,0,0,140.94,8.6,0
TXN0013454,2026-07-29 13:43:04,CUST001224,MERCH00066,Utilities,11.63,Phoenix,AZ,Contactless (Tap),Platinum,27,46288.73,17,0,0,9.13,7.29,0
TXN0013455,2026-02-11 13:22:33,CUST000544,MERCH00068,Travel,424.36,Phoenix,AZ,Chip,Platinum,57,83645.19,13,0,0,265.21,3.66,0
TXN0013456,2026-08-17 17:15:23,CUST001236,MERCH00034,Electronics,473.89,Detroit,MI,Chip,Platinum,28,39454.24,9,0,0,320.43,23.15,0
TXN0013457,2025-09-09 12:41:40,CUST000435,MERCH00001,Entertainment,66.04,Atlanta,GA,Contactless (Tap),Business Green,71,102595.93,16,0,0,51.31,20.65,0
TXN0013458,2026-02-15 19:52:52,CUST001297,MERCH00151,Education,104.64,Los Angeles,CA,Contactless (Tap),Business Green,19,26141.27,20,0,1,52.66,2.31,0
TXN0013459,2026-08-10 11:38:10,CUST000290,MERCH00390,Travel,232.12,Charlotte,NC,Contactless (Tap),Business Platinum,20,45925.18,14,0,0,120.12,11.24,0
TXN0013460,2026-06-20 05:04:39,CUST000803,MERCH00272,Grocery,106.95,Columbus,OH,Contactless (Tap),Business Platinum,62,111638.85,8,0,1,138.37,4.27,0
TXN0013461,2025-12-03 00:52:43,CUST000483,MERCH00258,Home & Furniture,729.08,Atlanta,GA,Online,Green,19,15000.0,11,0,0,608.24,18.54,0
TXN0013462,2026-08-11 18:34:29,CUST000234,MERCH00238,Healthcare,229.54,Portland,OR,Chip,Business Green,66,93360.56,23,0,0,171.9,8.12,0
TXN0013463,2025-12-11 05:51:21,CUST000408,MERCH00116,Online Retail,67.15,Atlanta,GA,Contactless (Tap),Business Platinum,45,79324.49,8,1,0,62.53,4757.24,0
TXN0013464,2026-07-31 11:54:07,CUST000694,MERCH00076,Education,86.14,Seattle,WA,Online,Business Green,53,92701.65,9,0,0,133.23,9.29,0
TXN0013465,2025-10-08 19:33:15,CUST001170,MERCH00283,Home & Furniture,330.21,Las Vegas,NV,Swipe,Gold,41,69845.49,23,0,0,465.07,9.85,0
TXN0013466,2026-08-14 22:38:39,CUST000562,MERCH00019,Restaurants,78.62,Seattle,WA,Chip,Gold,46,73842.15,21,0,0,57.63,7.37,0
TXN0013467,2025-10-16 12:48:49,CUST000430,MERCH00284,Education,182.68,Dallas,TX,Swipe,Gold,20,29223.35,18,0,0,99.16,33.05,0
